longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-122.03832985241233,37.94351097676538,19.3,1453.0,391.0,819.0,664.0,431101.83,NEAR OCEAN,510957.0
-121.19581289574587,37.371914326871966,25.4,1769.0,135.0,1630.0,878.0,231188.2,NEAR OCEAN,1113957.0
-121.03950603815929,38.24449554114145,27.8,2766.0,977.0,592.0,129.0,158581.54,NEAR OCEAN,577121.0
-121.31784069395259,37.94547983520327,37.3,2043.0,769.0,691.0,101.0,371141.06,INLAND,710372.0
-121.86457080691589,37.77894738679013,28.3,3596.0,174.0,2612.0,725.0,561278.7,NEAR OCEAN,1151996.0
-121.06282538377731,38.27432324634154,45.7,2289.0,690.0,938.0,437.0,777991.25,ISLAND,724060.0
-122.79237599041228,38.255435095177205,39.3,1695.0,474.0,1297.0,891.0,486726.43,<1H OCEAN,815642.0
-121.17677557372099,37.21931607749948,24.6,3774.0,438.0,900.0,865.0,469534.15,INLAND,531501.0
-122.5155570728724,38.071540082606745,37.0,3867.0,757.0,1360.0,903.0,239880.15,ISLAND,390862.0
-121.90897110370967,37.42305718532138,26.0,160.0,744.0,486.0,497.0,753544.22,INLAND,530214.0
-121.92206834121222,37.20615718834256,25.1,1830.0,561.0,2531.0,973.0,802296.55,NEAR BAY,1127840.0
-122.81153753209148,38.0587734557927,26.8,1369.0,896.0,1731.0,624.0,861423.76,<1H OCEAN,796236.0
-122.80685549365931,37.96382947548135,23.9,1750.0,795.0,2194.0,231.0,791778.31,INLAND,996829.0
-121.34956942509993,37.744049635723506,26.0,3624.0,733.0,1965.0,724.0,523442.37,INLAND,801760.0
-122.85763749505247,37.077542634234135,19.4,4452.0,963.0,642.0,328.0,186173.33,NEAR OCEAN,1158419.0
-122.23271620614143,38.13531845595241,31.1,2244.0,904.0,1307.0,805.0,261631.68,<1H OCEAN,737248.0
-122.22546201949854,37.0626875574261,39.0,3758.0,296.0,703.0,766.0,471133.98,ISLAND,1006221.0
-121.64931511033781,37.321218282603,36.4,266.0,169.0,2059.0,372.0,474622.7,INLAND,514891.0
-121.652669466382,37.08175991929496,40.4,3093.0,368.0,2432.0,832.0,873503.42,NEAR BAY,778121.0
-121.13025203540074,37.20175585413572,25.7,1654.0,808.0,1564.0,647.0,700076.19,ISLAND,321188.0
-122.21121346798797,38.35851069314021,42.2,2607.0,702.0,276.0,861.0,764572.74,INLAND,671726.0
-122.54547335670969,37.2379791669556,43.8,256.0,440.0,1258.0,979.0,139634.65,<1H OCEAN,675114.0
-121.52704921964828,38.02002937833941,35.3,1396.0,158.0,2555.0,656.0,576264.76,INLAND,572277.0
-122.08160964495063,38.24845885612476,30.3,4070.0,114.0,2515.0,884.0,502846.28,<1H OCEAN,1198704.0
-122.65229703901957,38.21635251072272,25.6,484.0,830.0,2377.0,730.0,254948.33,INLAND,948193.0
-122.70927877529286,37.81486814721627,45.3,155.0,161.0,2228.0,412.0,587781.67,INLAND,558505.0
-122.48241274750349,37.11758000318811,32.3,3505.0,229.0,1015.0,646.0,683746.28,<1H OCEAN,983814.0
-121.98218579412456,37.967658154163644,34.5,2083.0,373.0,1089.0,955.0,142458.08,NEAR OCEAN,1166987.0
-121.04165118860006,37.201225891389015,41.7,1273.0,274.0,428.0,910.0,588841.87,<1H OCEAN,958043.0
-121.1940423928651,37.78055042774766,28.6,2357.0,950.0,1899.0,435.0,117753.75,INLAND,977623.0
-121.94648751506439,38.26996471989491,43.2,259.0,446.0,2081.0,204.0,843000.09,<1H OCEAN,420742.0
-122.8184230041032,37.160423275033466,41.5,4066.0,745.0,1574.0,289.0,582719.39,NEAR OCEAN,363470.0
-121.29500780466353,37.29042573046725,40.9,3111.0,968.0,1099.0,311.0,574212.56,NEAR BAY,761771.0
-122.5311527329846,37.143996817361334,25.7,838.0,673.0,247.0,197.0,362607.43,<1H OCEAN,1135650.0
-121.06477923186674,38.01863664141724,28.1,3351.0,434.0,2312.0,763.0,749164.71,NEAR BAY,751288.0
-122.29219212598677,38.2904631944738,41.7,2786.0,169.0,1198.0,165.0,437124.63,NEAR OCEAN,875654.0
-122.43097074235804,37.04759888448291,39.4,2802.0,151.0,1069.0,987.0,892462.17,ISLAND,1101055.0
-122.0158227664077,38.12518475530574,49.8,1607.0,326.0,2694.0,672.0,421724.68,ISLAND,800079.0
-121.06711782033719,37.59015343076531,47.2,380.0,303.0,2688.0,346.0,462561.65,INLAND,623187.0
-122.01784147439939,37.59239935937182,31.5,808.0,403.0,2464.0,182.0,142093.81,NEAR BAY,947596.0
-121.72137949579009,38.08919832353165,25.3,711.0,377.0,2559.0,114.0,689726.21,NEAR OCEAN,578769.0
-122.33707948177465,37.07202178854825,17.1,2373.0,205.0,1388.0,416.0,137427.12,NEAR BAY,544000.0
-121.47341651054548,38.461994506507274,20.1,1695.0,220.0,986.0,695.0,513862.89,NEAR BAY,605610.0
-121.69694998259072,37.19286833618949,25.2,4231.0,164.0,228.0,124.0,329470.31,<1H OCEAN,949717.0
-121.69883094504362,38.09371237874421,18.2,145.0,119.0,983.0,783.0,576960.09,INLAND,560305.0
-122.58691585728562,38.06926709636851,46.5,4138.0,764.0,1123.0,955.0,414800.21,<1H OCEAN,449089.0
-122.63055056786139,37.49170188798424,24.0,1928.0,397.0,1802.0,490.0,146844.27,NEAR OCEAN,906849.0
-122.32402705779533,37.99800883709815,32.8,4379.0,335.0,2284.0,716.0,243111.45,NEAR OCEAN,1007304.0
-122.42415339526049,37.2923697340453,31.2,3573.0,455.0,857.0,829.0,822359.78,<1H OCEAN,727067.0
-122.7948452881725,37.12556642671493,25.9,4547.0,118.0,2876.0,620.0,772159.03,NEAR BAY,887999.0
-121.03584512437132,37.68073303500582,50.7,1447.0,975.0,240.0,347.0,594631.42,NEAR OCEAN,1163969.0
-121.41079017772202,37.49308753252129,33.3,4542.0,819.0,468.0,702.0,886292.09,<1H OCEAN,1167555.0
-122.76909539756157,37.45037940426238,32.7,3375.0,180.0,2048.0,846.0,619955.69,INLAND,644105.0
-122.75111193679466,37.30293931725289,20.0,1997.0,991.0,1462.0,954.0,372510.15,<1H OCEAN,870288.0
-122.30811589611737,37.01227938974864,33.7,3964.0,162.0,751.0,666.0,277784.76,NEAR OCEAN,521654.0
-122.83638362942496,37.57817632185124,37.0,4789.0,293.0,1385.0,345.0,224184.43,<1H OCEAN,976824.0
-122.79883308107541,38.14402375437701,26.7,2691.0,421.0,1033.0,363.0,437354.84,NEAR OCEAN,826923.0
-121.06190710061544,38.48135329083392,23.0,814.0,330.0,689.0,759.0,398858.41,NEAR BAY,547566.0
-122.45198574782553,37.00090347944004,22.9,4597.0,375.0,2181.0,378.0,354321.76,NEAR OCEAN,616616.0
-121.31330247306785,37.61667704413269,25.8,4764.0,585.0,2914.0,422.0,318782.77,INLAND,888085.0
-122.5285891009477,38.160651303420146,19.8,299.0,526.0,1191.0,591.0,628576.52,NEAR OCEAN,916870.0
-121.99320315973695,37.33217913244255,51.2,2718.0,715.0,1882.0,359.0,432675.0,<1H OCEAN,309905.0
-121.03780779349742,37.826169957456216,32.2,4772.0,895.0,2134.0,517.0,499781.41,INLAND,313553.0
-121.1445666428592,38.10741595560859,28.4,1361.0,826.0,2232.0,867.0,623278.04,NEAR BAY,690429.0
-121.23479555669009,37.41934067318966,20.6,4720.0,249.0,1124.0,653.0,792078.52,INLAND,597769.0
-122.32429578402868,38.16723204753722,50.4,3521.0,263.0,1804.0,306.0,248540.88,NEAR OCEAN,977860.0
-121.4924783840612,38.060481424733425,27.0,743.0,398.0,2621.0,700.0,715192.13,INLAND,486379.0
-121.61270472578087,38.29131746397459,40.7,157.0,812.0,1526.0,970.0,426532.07,INLAND,335076.0
-122.72788883073208,37.41935764824654,31.5,3722.0,576.0,1180.0,446.0,788611.07,<1H OCEAN,542519.0
-122.25517467756956,37.05810341128751,49.1,3829.0,322.0,885.0,606.0,683444.58,NEAR BAY,1188406.0
-122.84038224722559,37.33741863852517,37.6,1021.0,635.0,1163.0,319.0,675844.66,<1H OCEAN,589689.0
-122.23560420363563,38.174803894983995,49.1,1630.0,296.0,672.0,954.0,744795.74,NEAR OCEAN,623963.0
-121.38997469361433,38.29194705736376,24.8,4577.0,330.0,2165.0,510.0,498602.2,ISLAND,966931.0
-121.55846674634367,38.22805636437417,25.9,4367.0,180.0,429.0,614.0,327632.26,ISLAND,580389.0
-122.34885978908127,38.16914390497773,19.1,2309.0,447.0,2641.0,213.0,144202.64,<1H OCEAN,527813.0
-121.10685574707948,37.76792452335312,20.4,3981.0,310.0,1982.0,443.0,172720.14,<1H OCEAN,811678.0
-122.47298056439257,37.55644350998654,34.2,690.0,521.0,952.0,919.0,749830.68,INLAND,866726.0
-122.00116436363022,37.726821148469455,32.3,4203.0,682.0,1602.0,610.0,350142.45,INLAND,1009738.0
-122.42472399715346,38.13123564880206,30.1,2564.0,105.0,2322.0,359.0,264578.21,<1H OCEAN,669511.0
-121.35704739186413,37.38715526097904,25.1,1190.0,894.0,2131.0,811.0,619067.56,NEAR BAY,1162272.0
-122.56944619500223,37.31641103817532,36.4,4222.0,544.0,217.0,593.0,628440.44,NEAR BAY,1131188.0
-122.87555162593301,37.915672103558,33.0,4554.0,196.0,2009.0,348.0,125794.21,<1H OCEAN,547951.0
-122.02878890444555,37.82335483999872,28.4,4435.0,697.0,778.0,107.0,829395.2,ISLAND,1001075.0
-122.69568443156417,37.17376501524051,19.2,1917.0,897.0,2763.0,429.0,625238.01,ISLAND,441478.0
-121.58791543905706,38.25005610867324,33.4,4085.0,240.0,1911.0,766.0,102038.34,NEAR OCEAN,1184025.0
-122.54586637542869,37.61897332647867,35.5,3344.0,721.0,236.0,319.0,737042.4,NEAR BAY,844928.0
-121.28847096231382,37.924896419490715,37.7,4121.0,108.0,2729.0,598.0,864508.73,NEAR BAY,998672.0
-121.70079505639806,38.35094465480349,36.7,2555.0,111.0,1643.0,702.0,269220.65,INLAND,698568.0
-121.94307162468752,38.00153461074541,46.4,1704.0,334.0,659.0,318.0,712642.5,INLAND,704114.0
-121.41013541660418,37.31637991938753,43.8,2202.0,380.0,2060.0,529.0,292902.43,NEAR BAY,536113.0
-121.69619464228029,38.453488443236104,45.0,2192.0,527.0,2121.0,331.0,269755.74,ISLAND,653384.0
-121.04841678642528,38.48448768735555,34.0,3193.0,947.0,805.0,308.0,519076.44,ISLAND,736930.0
-121.40713040805035,37.46774518657355,25.2,168.0,780.0,1320.0,447.0,608729.32,ISLAND,541914.0
-121.94838195651063,37.67401526215987,34.9,3778.0,975.0,2425.0,729.0,571462.58,INLAND,744137.0
-122.59313694795921,38.18609093101888,45.4,4582.0,492.0,1484.0,947.0,299311.52,<1H OCEAN,474603.0
-122.37808252545344,38.46964001345543,44.4,4364.0,242.0,2059.0,358.0,521665.05,<1H OCEAN,442634.0
-121.05780301417444,38.08012113195019,45.1,1957.0,152.0,920.0,851.0,717309.9,ISLAND,874368.0
-121.82590859623684,37.83334295186098,21.4,3169.0,857.0,2013.0,639.0,552438.68,INLAND,780510.0
-122.0469004748181,37.446013357372635,32.0,2081.0,192.0,2114.0,810.0,664904.99,<1H OCEAN,861296.0
-121.41014328709655,38.197698936755465,21.8,4662.0,759.0,1798.0,604.0,671072.13,NEAR BAY,1106818.0
-122.91958917713244,38.381306840271,50.7,2208.0,521.0,2433.0,809.0,812365.47,NEAR OCEAN,515380.0
-122.17882135836881,38.357261095505564,23.5,1325.0,606.0,2982.0,252.0,877146.9,ISLAND,675028.0
-121.8334981238113,38.03003661808828,40.2,3626.0,654.0,957.0,952.0,604549.09,NEAR BAY,1071247.0
-121.04273770430775,38.071251875937676,31.2,3716.0,446.0,976.0,782.0,228774.78,ISLAND,986106.0
-121.97186688571782,37.19246344367002,29.0,4707.0,369.0,1796.0,633.0,753240.25,INLAND,953748.0
-122.7126724957296,38.043995702025946,24.8,1686.0,623.0,2469.0,675.0,486629.74,NEAR OCEAN,1111252.0
-122.39767144236826,37.76209988099922,22.2,2983.0,684.0,2678.0,669.0,208439.71,NEAR OCEAN,529095.0
-122.19845778060358,38.056810338170564,25.0,1370.0,830.0,2264.0,783.0,262752.81,<1H OCEAN,1036894.0
-121.48187197225856,37.921496314458,33.8,2359.0,466.0,809.0,961.0,689859.98,NEAR BAY,615250.0
-121.35642729862586,38.23297172980706,45.2,4192.0,925.0,1264.0,873.0,883961.25,NEAR OCEAN,957610.0
-121.84699213896876,38.00244367100391,35.4,1403.0,589.0,534.0,926.0,319634.94,INLAND,1008081.0
-122.69735115597614,37.89628564956381,38.8,4463.0,654.0,814.0,456.0,204932.89,NEAR OCEAN,730675.0
-121.4756815756668,38.49852003312945,33.7,2849.0,285.0,2871.0,756.0,185293.27,NEAR OCEAN,462310.0
-121.22209738899073,38.45204131350809,40.4,4545.0,774.0,2545.0,172.0,589169.29,<1H OCEAN,887057.0
-122.33355327461076,38.424241157798335,33.9,2351.0,909.0,2601.0,303.0,716422.33,NEAR BAY,376382.0
-121.55166879006015,37.954273451249406,36.5,3366.0,459.0,2409.0,225.0,101087.73,ISLAND,648533.0
-121.7574387647772,37.817180829036225,17.1,698.0,567.0,2298.0,437.0,762192.56,INLAND,943134.0
-121.82698568695116,37.281260362379534,22.3,3783.0,614.0,503.0,894.0,877486.11,INLAND,728149.0
-121.54044574643241,37.47078146740374,36.7,3948.0,619.0,1624.0,672.0,799559.39,NEAR OCEAN,600790.0
-121.33451061309995,37.317257024478856,18.7,4653.0,721.0,2435.0,443.0,332788.46,NEAR BAY,846908.0
-121.71799215351123,37.915735529660466,50.3,1352.0,919.0,1390.0,990.0,459119.3,INLAND,1036851.0
-122.78462956410891,37.99926070096466,31.9,3046.0,695.0,2914.0,483.0,782655.79,<1H OCEAN,430273.0
-122.59625677704587,37.09072623725574,30.4,4723.0,509.0,2443.0,970.0,269520.98,<1H OCEAN,923875.0
-122.0746359686017,38.110074262969206,51.5,1984.0,241.0,2170.0,268.0,590166.5,ISLAND,345419.0
-122.12126521015533,37.620393898465245,27.3,1225.0,252.0,1118.0,390.0,617732.6,<1H OCEAN,909743.0
-121.45270711220428,37.538345958905985,22.3,1767.0,199.0,536.0,779.0,137655.25,INLAND,541013.0
-122.15589710048559,38.023089005415706,22.2,1305.0,143.0,1035.0,307.0,604445.31,NEAR OCEAN,863452.0
-121.59986205601953,37.82550476974076,19.3,633.0,252.0,2271.0,943.0,797064.28,ISLAND,380091.0
-122.35839590397713,37.477292398452825,47.4,1942.0,524.0,1810.0,126.0,197564.31,INLAND,1169444.0
-122.22108653546191,38.49085737043683,49.7,1259.0,786.0,1356.0,616.0,647863.23,NEAR BAY,563126.0
-121.32082774249308,37.84975290456964,50.4,2050.0,333.0,2014.0,995.0,892883.14,INLAND,599501.0
-122.45403544616585,38.18384849463075,19.4,661.0,170.0,1019.0,112.0,862189.19,ISLAND,1004687.0
-122.4656357187689,38.13692224640065,22.1,3623.0,743.0,1680.0,959.0,262116.29,ISLAND,607687.0
-121.38605028089363,37.44526711948662,34.2,2918.0,686.0,1343.0,900.0,427751.61,NEAR BAY,820605.0
-121.44544695036818,38.430290157161,26.5,2598.0,624.0,2373.0,636.0,830218.24,ISLAND,363221.0
-121.66788453269922,37.2556186539455,24.6,3655.0,221.0,1549.0,113.0,694253.41,NEAR OCEAN,1038046.0
-121.27572521256758,37.16321219814222,32.4,3567.0,620.0,1506.0,616.0,724743.48,NEAR OCEAN,769003.0
-121.18149526835128,38.179222510060605,19.3,1590.0,745.0,1668.0,601.0,156395.92,<1H OCEAN,826241.0
-122.22691627228923,37.975172188353696,17.1,1014.0,756.0,658.0,646.0,888376.36,INLAND,776959.0
-122.44219632150325,37.85153653487606,41.6,109.0,445.0,1431.0,479.0,202040.37,INLAND,611778.0
-121.77658208314834,37.140205472797746,24.6,2381.0,143.0,564.0,253.0,257404.01,NEAR BAY,781902.0
-122.68286875766597,38.08823226726625,36.8,3533.0,325.0,2749.0,145.0,741719.54,INLAND,509304.0
-121.50617951732897,37.74250486049533,26.9,3402.0,125.0,1531.0,454.0,354846.18,<1H OCEAN,530312.0
-121.67380721797063,37.769681268375564,41.1,3274.0,834.0,1042.0,832.0,692583.83,<1H OCEAN,824847.0
-122.04732234951321,37.9808336260926,17.0,2627.0,226.0,2185.0,191.0,575156.07,<1H OCEAN,676962.0
-122.36395705248609,37.61994363265238,39.2,2577.0,643.0,501.0,405.0,679514.42,<1H OCEAN,572657.0
-121.68438613882424,38.46950644090736,39.5,2472.0,412.0,2810.0,777.0,899343.81,INLAND,755145.0
-122.36040458097102,37.32288769940068,45.6,3572.0,216.0,457.0,213.0,378983.9,NEAR OCEAN,526459.0
-122.15158730931589,37.697941601818336,32.5,1423.0,478.0,2553.0,883.0,832796.74,<1H OCEAN,407897.0
-122.34709647092758,37.301875049489205,25.1,2139.0,385.0,2529.0,651.0,294501.47,INLAND,643979.0
-121.26335195397316,37.488373977798716,35.8,1225.0,406.0,1871.0,420.0,684149.75,<1H OCEAN,974838.0
-122.02564440564531,37.13128529607553,34.7,886.0,383.0,701.0,126.0,411204.7,INLAND,682733.0
-121.60747407683645,37.994101785156765,24.0,822.0,313.0,865.0,951.0,806169.44,NEAR OCEAN,950299.0
-122.18589200589147,37.6738627858318,50.1,335.0,172.0,1758.0,762.0,150836.48,ISLAND,836858.0
-121.31216340701546,38.29648125974638,23.8,3487.0,889.0,1005.0,349.0,526066.57,<1H OCEAN,682243.0
-122.79454391097197,38.14382294055706,31.5,3040.0,677.0,2363.0,484.0,250789.65,INLAND,1128193.0
-121.7815891588173,37.69038844221021,34.8,4027.0,157.0,1550.0,532.0,866843.57,NEAR BAY,557776.0
-122.05454345189922,37.13285445915939,38.4,2577.0,648.0,950.0,475.0,799799.54,NEAR BAY,608481.0
-122.1025811386553,37.04506669702493,51.0,4831.0,838.0,2557.0,641.0,804727.68,NEAR OCEAN,427665.0
-122.70737464397634,37.51131810393053,34.4,2204.0,755.0,1934.0,281.0,402803.19,NEAR OCEAN,843183.0
-121.72147274854257,38.33725205868959,21.2,2616.0,675.0,2821.0,148.0,769047.51,ISLAND,613985.0
-122.6431084684009,37.74477092309064,39.0,3165.0,739.0,2608.0,663.0,862192.58,ISLAND,536984.0
-121.32473569761859,37.64466834950218,43.1,2626.0,640.0,1698.0,356.0,296277.55,<1H OCEAN,389079.0
-122.91250693843187,37.9933730196914,50.6,2514.0,444.0,2538.0,644.0,219016.26,INLAND,378876.0
-121.85052350873022,37.302291995115766,33.8,3360.0,914.0,978.0,134.0,314054.28,<1H OCEAN,548008.0
-121.32079494439138,38.167591229332885,46.8,2648.0,889.0,604.0,187.0,457004.25,NEAR OCEAN,504210.0
-122.1909761400909,38.28788981047422,29.1,705.0,437.0,538.0,795.0,710183.48,ISLAND,523959.0
-121.3024542949296,37.69477362866375,23.6,2491.0,584.0,1924.0,161.0,724483.87,NEAR OCEAN,967650.0
-122.45746018646457,38.394706766103155,41.7,180.0,611.0,2055.0,343.0,234448.39,<1H OCEAN,688192.0
-122.35629175133941,38.007961244047216,47.7,4467.0,407.0,2073.0,856.0,768240.18,NEAR BAY,1102060.0
-122.14736745983195,37.22459963178661,22.5,1850.0,536.0,1109.0,650.0,724665.46,ISLAND,318715.0
-122.75939053817409,38.39937620345994,27.9,2716.0,936.0,2326.0,253.0,153666.75,NEAR OCEAN,1098424.0
-121.13103588436162,37.42481632347705,45.0,3591.0,715.0,658.0,629.0,606119.37,<1H OCEAN,525917.0
-121.06696728179764,38.40624181627119,46.5,855.0,281.0,1296.0,748.0,124089.92,<1H OCEAN,459309.0
-121.27018253832497,38.267795784405806,23.8,3960.0,308.0,1756.0,966.0,843443.26,<1H OCEAN,763034.0
-122.21776533853266,37.43922390832545,47.5,1283.0,714.0,2708.0,987.0,450741.99,<1H OCEAN,1008415.0
-121.09307420490535,37.55548498639212,42.3,3648.0,627.0,2958.0,347.0,346985.29,<1H OCEAN,393867.0
-121.00977972466127,37.48553749070962,48.6,4138.0,364.0,2343.0,532.0,819391.66,<1H OCEAN,491026.0
-122.06478370556918,37.32543903258868,40.7,659.0,484.0,817.0,605.0,767574.58,INLAND,1039289.0
-122.38089279833903,37.33228906901933,26.6,3071.0,648.0,455.0,206.0,122580.58,ISLAND,363818.0
-122.97862673465731,38.288822532630526,38.3,2351.0,366.0,249.0,692.0,350248.97,INLAND,676477.0
-122.36455528410471,37.656515468602294,47.7,4227.0,568.0,1276.0,188.0,387806.7,NEAR BAY,1172980.0
-121.66814334184605,37.56296819768799,17.8,2656.0,786.0,806.0,686.0,232343.64,ISLAND,482667.0
-122.63489090050827,37.273503021436795,17.1,3471.0,781.0,2277.0,342.0,136764.5,NEAR BAY,403130.0
-122.55822203909378,38.40455405164009,23.5,4183.0,246.0,2392.0,980.0,205529.71,NEAR BAY,911595.0
-122.08609077383908,37.01759446562747,44.3,2064.0,596.0,374.0,977.0,553153.66,ISLAND,733735.0
-122.19056258324929,37.008276270987594,33.6,3295.0,783.0,2020.0,683.0,360961.46,NEAR BAY,790070.0
-121.85975570466665,38.49312879545065,46.0,2075.0,199.0,659.0,724.0,587420.28,INLAND,449050.0
-121.1320761291081,38.07220282511778,43.9,133.0,950.0,1682.0,987.0,106881.26,ISLAND,717619.0
-122.94339427256502,37.50428467677289,17.2,3650.0,148.0,1004.0,586.0,253097.24,NEAR OCEAN,1063268.0
-121.54320299365942,38.35576102550397,20.6,1125.0,555.0,2835.0,924.0,388008.39,INLAND,348037.0
-122.90123726722679,38.31817036577912,21.3,2741.0,142.0,1762.0,927.0,156330.28,NEAR BAY,669262.0
-122.48241379872964,37.901606816291846,41.9,1608.0,246.0,383.0,576.0,280604.47,INLAND,840525.0
-121.33850905848847,38.43617790307414,22.6,3692.0,181.0,2678.0,864.0,161417.64,NEAR OCEAN,1004682.0
-122.97207868411243,37.122193189464944,42.2,575.0,709.0,1175.0,902.0,368081.12,NEAR BAY,897627.0
-121.92418990803877,37.244464603156715,29.1,2532.0,315.0,2538.0,384.0,417141.94,NEAR OCEAN,787280.0
-121.26725389488617,38.17588926171437,29.1,2603.0,298.0,1944.0,941.0,333888.83,NEAR OCEAN,724945.0
-122.72769058261078,38.023146813722825,20.1,1347.0,998.0,2721.0,661.0,816171.59,ISLAND,463601.0
-121.47077513107351,38.170902045157476,49.6,987.0,849.0,1994.0,292.0,424685.57,NEAR OCEAN,599654.0
-121.56644189557326,37.569894903197756,43.2,1654.0,146.0,706.0,744.0,824479.87,ISLAND,508823.0
-122.0747762392497,38.329728721866395,44.0,343.0,737.0,2647.0,294.0,259602.97,<1H OCEAN,1010660.0
-122.17609637615419,37.30168709894441,17.1,575.0,446.0,2832.0,253.0,413362.36,NEAR OCEAN,655141.0
-121.55730526172448,37.28910743835467,31.0,1987.0,987.0,692.0,834.0,243324.35,NEAR BAY,644440.0
-122.09341157974485,37.430556205676,49.2,4261.0,632.0,2967.0,332.0,406914.81,ISLAND,472030.0
-122.44397853572258,38.25120112827824,30.2,2051.0,585.0,695.0,519.0,584569.74,NEAR OCEAN,422216.0
-122.27947013907071,37.714734409441796,28.7,4585.0,176.0,1167.0,142.0,398163.34,NEAR OCEAN,870740.0
-121.71732818636637,37.340663941363644,25.7,1635.0,995.0,312.0,616.0,555772.24,<1H OCEAN,413717.0
-122.10387223805019,37.734488677208304,32.0,2289.0,219.0,2749.0,848.0,525511.77,NEAR BAY,463235.0
-121.07846654699554,37.183112376179686,23.7,1476.0,791.0,2619.0,173.0,474763.62,<1H OCEAN,448678.0
-122.88906744380787,37.416368102671775,20.0,2747.0,302.0,585.0,426.0,117217.87,ISLAND,688912.0
-122.59319354003668,37.68551211036606,32.0,4466.0,395.0,1432.0,865.0,547642.04,NEAR OCEAN,1054912.0
-122.51950818243833,37.3994522421034,39.9,3035.0,957.0,247.0,726.0,761124.69,<1H OCEAN,329247.0
-122.18877398058277,37.592914071672176,30.1,788.0,727.0,527.0,575.0,277362.99,INLAND,331278.0
-122.1068136100556,37.962009107488164,43.7,2558.0,705.0,1920.0,654.0,346166.53,ISLAND,958555.0
-122.18948159928773,38.37068613599567,32.7,1765.0,669.0,1766.0,505.0,410068.2,<1H OCEAN,639479.0
-121.54536328908357,38.112929011270914,23.3,2302.0,784.0,2112.0,331.0,787631.43,NEAR OCEAN,1089688.0
-122.1785116585769,37.80728541706007,44.7,880.0,254.0,1550.0,783.0,569558.78,<1H OCEAN,490688.0
-121.92081846105086,37.14314015130731,20.7,4073.0,170.0,2730.0,871.0,565451.26,NEAR OCEAN,1023364.0
-121.87105748075035,38.46580275712369,28.0,1628.0,892.0,1682.0,134.0,401427.06,ISLAND,1156601.0
-121.68752223368521,37.670436181857085,44.0,3728.0,961.0,2412.0,187.0,887156.44,NEAR BAY,614882.0
-121.79055780250673,37.289151436288655,37.4,4644.0,198.0,1544.0,169.0,418877.02,<1H OCEAN,743460.0
-121.57237915741378,37.218850316191975,31.0,4643.0,185.0,2188.0,588.0,564437.48,NEAR BAY,492024.0
-122.50315125594865,38.197453780418584,50.4,1673.0,552.0,690.0,178.0,165506.5,NEAR OCEAN,689874.0
-122.60478326452069,37.68870178342685,25.0,3081.0,101.0,2203.0,118.0,782212.11,ISLAND,893667.0
-122.26001188148784,37.565165693284456,36.6,1691.0,538.0,795.0,565.0,690900.93,NEAR OCEAN,968195.0
-122.31784421808446,37.79793997425961,32.4,665.0,460.0,1439.0,191.0,488572.08,<1H OCEAN,542297.0
-122.24461813885101,37.32816189830355,31.6,3515.0,804.0,282.0,902.0,141719.46,<1H OCEAN,646916.0
-121.9110397541827,38.18761063585091,32.9,1800.0,419.0,691.0,237.0,558364.85,<1H OCEAN,712478.0
-122.55351287333907,37.734708892972925,30.9,727.0,775.0,1060.0,468.0,505692.25,NEAR OCEAN,551675.0
-121.40108255506622,37.354587407217686,44.4,1718.0,930.0,1394.0,184.0,217538.84,NEAR BAY,1118396.0
-121.20873228993311,37.73653813868434,32.0,1986.0,589.0,823.0,218.0,209837.84,NEAR BAY,915441.0
-122.8494550292636,37.07194056691628,40.8,600.0,827.0,2454.0,449.0,538909.61,INLAND,506085.0
-122.49132336821451,37.194321846761625,36.9,4724.0,804.0,2302.0,173.0,138995.14,NEAR OCEAN,369372.0
-122.48881959613475,37.91028468469535,46.0,3981.0,242.0,613.0,767.0,206912.36,NEAR BAY,827809.0
-121.58098565802874,37.54729671336722,31.5,4286.0,883.0,1669.0,144.0,706413.25,NEAR BAY,893068.0
-121.66649602956035,38.22147557220295,29.8,3227.0,443.0,288.0,859.0,681370.97,<1H OCEAN,944582.0
-121.37170165262494,38.024587646450605,34.6,1997.0,190.0,2277.0,440.0,305336.35,NEAR OCEAN,935824.0
-122.22890066653716,37.31511289500753,26.1,4327.0,142.0,1755.0,648.0,750178.98,<1H OCEAN,1015765.0
-122.42017610367984,38.382406230556,37.5,3387.0,663.0,2581.0,776.0,719460.68,ISLAND,930204.0
-122.33753096457865,37.43257046205162,48.3,2362.0,177.0,1856.0,139.0,877964.08,INLAND,300759.0
-121.66229575958725,37.299580177016566,34.2,3042.0,990.0,1362.0,389.0,746373.37,INLAND,840424.0
-121.7111337437594,37.961093634001465,37.1,4462.0,819.0,2422.0,595.0,709917.51,INLAND,414052.0
-122.43314766784749,38.34162532654911,33.0,2871.0,982.0,2936.0,479.0,575002.75,NEAR OCEAN,357682.0
-121.78762599539522,37.69435459475134,51.4,1047.0,374.0,2988.0,659.0,833874.95,ISLAND,1063934.0
-122.85437583579946,37.061602423207056,45.8,4084.0,205.0,2192.0,346.0,449551.92,<1H OCEAN,900938.0
-122.6235221217048,37.9908439224621,49.2,1294.0,372.0,1790.0,971.0,683812.88,NEAR BAY,1101990.0
-122.37121146032929,37.77802616630687,33.9,2547.0,789.0,2457.0,877.0,414615.24,<1H OCEAN,845036.0
