CustomerID,gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,DeviceProtection,PaperlessBilling,PaymentMethod,TotalCharges
6abb9da0b9c1fe2f244e51a19e4f517fe182da66dcde3b2fb768ee90605a575b,Male,0,No,Yes,71,Yes,No,No,Yes,Yes,Mailed check,$975.42
66d714cbcd03fde392ae31bb5fb6ee2bf56f2ba5920e1e0502d4827839ca4d12,Male,0,No,Yes,34,No,Yes,No,No,No,Bank transfer (automatic),$959.66
f5e9b69ce10f94f87e393a6a8d557762e8b0a6b7a97bd26f1ba4576f0b59ed06,Female,0,No,Yes,38,No,Yes,Fiber optic,Yes,Yes,Bank transfer (automatic),$647.44
c54437a17218bf679a119cb1192f18d55bf383ae8aaf298b8ffb2fb65ae51d1c,Male,0,No,No,50,No,Yes,Fiber optic,Yes,Yes,Credit card (automatic),$1834.36
5dc3c3700c46499d89e7e810366d9d873e4da6b54c072f8ce515d47d7926878c,Male,0,No,No,3,No,Yes,Fiber optic,Yes,No,Mailed check,$1306.24
f652f5c87c84f33899f9be3b2f62607ce5b61c68cac1f70bb4cdbb40d79b6904,Male,0,Yes,Yes,50,Yes,No,No,No,Yes,Mailed check,$1960.37
162e3973ecf8a77629bbf7c8faaf28c13f99d4e7f1affadc616731276ee1d07a,Male,0,Yes,Yes,4,No,No,Fiber optic,Yes,No,Mailed check,$133.53
9ca7b8be590113b8f064df9bf715b50bb960cff9d5a6ebfd069d9410eae6650f,Female,1,No,No,54,Yes,Yes,No,Yes,No,Electronic check,$788.7
abf6c4227a94db45b60b02f1e54c5b82f00e5932ed31b7f42b504665ca3dd21f,Male,1,No,Yes,19,Yes,Yes,Fiber optic,Yes,Yes,Electronic check,$1670.28
75ab3e0a8f99144f9c4420698980b6f76f85996b520937c7043a29e18527bfef,Male,1,No,No,23,No,Yes,No,Yes,No,Credit card (automatic),$845.37
027ffe049491405f2a035703bea6c2d4e66e8f72a5c117e31092fbe786f3216a,Male,1,Yes,Yes,35,No,No,Fiber optic,Yes,No,Bank transfer (automatic),$523.76
fda3f9dbfd08f12e44bf1279fcb909ac6179fbcc69bc95af0f03cc7093aa4eb6,Female,0,Yes,No,33,No,Yes,Fiber optic,Yes,No,Electronic check,$1995.62
cc9cf5d8f89bae4aff9b2a1f98bc8c5a9b380be95caf7136286adafc8bd75f5f,Male,1,No,Yes,53,No,No,Fiber optic,Yes,Yes,Mailed check,$1746.25
cb6ea64e2e1a105d57a1de3211c0d86b0be9b77641bf0f1d5ac7d77cbf839057,Female,1,Yes,Yes,33,No,No,No,No,Yes,Bank transfer (automatic),$1092.95
c47e82e01e20ad22f816159eb3c3c048308ffca5b116cfc0c9aaaf012ee5b729,Female,0,No,No,16,Yes,No,No,No,Yes,Bank transfer (automatic),$1123.42
efc444fc96ed86d076de5f2575a8591ec4168810fa79cd761ba038a4b1210633,Male,1,No,No,4,No,No,Fiber optic,No,No,Bank transfer (automatic),$13.73
2fffc4b65cb862bc9ad3d0ba3d4f04db95f8755776d0088fb97b7f8e96b56b04,Male,1,No,No,17,Yes,Yes,No,Yes,Yes,Credit card (automatic),$1961.99
5b00a7bb92c1cb19aa7cd653984ba9def431b3e225b8dd053640a87c518eda5e,Female,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Electronic check,$1612.59
4458fdbe322e2b97d18f804dc55f124be8d1bcb1dcb03ced0235b1b8cd56c909,Male,0,No,No,52,Yes,Yes,Fiber optic,No,No,Electronic check,$73.46
f7ad345930f818723c294c405bf47acbc2208503caf874626958d8ac327c66da,Female,0,No,No,49,Yes,No,Fiber optic,Yes,Yes,Bank transfer (automatic),$352.66
b3152ebe9e7ee740b993b25719fa2ca19e7707791001dacb0d510faa9debb348,Female,1,No,Yes,71,No,No,DSL,No,No,Credit card (automatic),$1642.06
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,Male,1,Yes,No,44,No,Yes,No,Yes,Yes,Credit card (automatic),$173.73
00f3ca2ec864017e703228179db48f215a2426058fc4c970aad830bc6ed833e4,Male,0,Yes,No,12,Yes,No,No,Yes,No,Electronic check,$1883.57
6195df46a1ee6b6984140dc3c3e6d772765010745d6c3f1ddd736ddbbd564cca,Female,0,Yes,No,15,Yes,No,No,Yes,No,Electronic check,$1999.78
ff3637d30b19ff6550bf9add3fe8ac395a3aa71a5279d3d7daab15a19f107387,Female,1,No,Yes,12,No,No,Fiber optic,No,No,Credit card (automatic),$1772.87
d1a08ae1268b2fc1248ace198c3518a73d86ea765ff93d964a6182b4c32d80c3,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,No,Mailed check,$1477.81
8fe57443675ecebfd10fcfecc3988ba43354c57c9ce5cb5c1b023db02b61a419,Female,1,No,Yes,65,No,Yes,Fiber optic,No,Yes,Credit card (automatic),$974.56
d58144b2c72e6dbb321dac8dfcfa5aa8238b4eab5b8ee6cc947c23a31958b3bf,Male,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,No,Mailed check,$164.86
b549a5b406eaace4dd104bfee203c7e838567e7e45174637cbef1a5718f6912e,Male,0,No,Yes,18,No,No,Fiber optic,Yes,No,Electronic check,$1460.89
2e67088920b9fb6f999ee9b942970a752ef35633c68f23da65367c4da9a3443d,Male,1,Yes,No,44,Yes,Yes,No,No,No,Credit card (automatic),$793.73
4bc5b5c0c74badffcc7acb902a9cd02c36153af2edb617e7b3726ee00fc5263c,Male,0,No,No,36,Yes,Yes,DSL,Yes,No,Credit card (automatic),$1140.46
93f606bd517c88c296b17fe207ea50ce5019e0daa47ab2d5999ec48ed9b3cf41,Male,0,Yes,No,53,Yes,Yes,No,No,No,Credit card (automatic),$586.78
01b1ae255c781cfee556bfba386d7f64ad78a6485395d261791be1091cd87c88,Female,0,Yes,Yes,5,No,No,No,Yes,No,Credit card (automatic),$484.31
aa32dcc196cd2d7ce409f55870f12d82ce96f50bc6583b77c10c5a5949ebd34e,Male,1,Yes,Yes,13,No,No,Fiber optic,Yes,Yes,Bank transfer (automatic),$648.59
44ab142b5171cd63db89e3186367c9a7a2a28e5daee21305214ff6626d9fb842,Male,0,No,No,3,No,No,DSL,Yes,No,Bank transfer (automatic),$1627.66
039a9883f6ec6cbb8f15a732f1da81752b9da5c18ad5de70d1243adb76c97e18,Male,0,Yes,No,54,Yes,No,DSL,Yes,Yes,Electronic check,$852.98
f7c08cbf489b79dd62a9aea931d773dcf79833747a511b56600c88358c595304,Male,0,Yes,Yes,33,Yes,No,No,Yes,No,Electronic check,$623.42
6dba77308243555a9aa265b68f884ed5e51a46beb48d07fdf5fdba47f20e728a,Male,0,Yes,Yes,26,Yes,Yes,DSL,Yes,No,Credit card (automatic),$865.94
c3b4f551e7459e8f9377a0c46672f12f42b248115644fb4fe07cc2fbb329b3aa,Female,0,Yes,Yes,6,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),$64.57
4d5f60d62b859ce230607dc271d27378a876b60c24c5de0832f2df98c0b46b9b,Female,0,No,No,2,Yes,No,No,Yes,No,Electronic check,$1781.21
c4b6fe20fadf12a363d8583f4a43eaf17bdffe8c65aa383e15cd0f38ee7acdc5,Female,1,Yes,Yes,46,Yes,No,No,No,No,Mailed check,$1103.52
909f911ba355637df208bc7fe62fca01b15f01312440de39e3add033fd6e251d,Male,1,No,Yes,1,No,Yes,No,No,Yes,Bank transfer (automatic),$209.65
5e27752e101ec179e101f6016d7b015f2a408795a3135953ef6066f73753fadd,Female,0,No,Yes,24,No,No,Fiber optic,No,Yes,Bank transfer (automatic),$576.81
de02e71bb5c2bc3fd975d07e23072dda1938242fb9f702eb35924f739e329c3a,Female,1,No,No,59,No,No,DSL,Yes,Yes,Bank transfer (automatic),$1967.11
514070b1acaf47d0e38efbd1d093b7f9811f086ce9f05333b0cc77af046c87b3,Male,1,No,Yes,23,Yes,No,Fiber optic,No,Yes,Credit card (automatic),$1186.11
a3b4f619337e9bf6bd25e441434bec390aab03819c2724a614938326bfb3bf8a,Male,0,Yes,No,14,No,No,Fiber optic,No,No,Mailed check,$582.81
de50a7572962ea01141a07b78f79e64175f8e4fa7f67aae0ef9ab6abadd3440f,Male,1,No,No,13,Yes,No,Fiber optic,Yes,Yes,Credit card (automatic),$852.69
2611b07ac9addfb7d2e4259eb234bc7e240931c54564e05eb7e25f5d69780efc,Female,1,No,No,53,Yes,Yes,No,No,Yes,Electronic check,$516.95
e09ffd3535b9d219b9e469202e37b92a4138f8ac920871f3144742d1ba656ae0,Female,1,No,Yes,5,No,Yes,No,Yes,Yes,Mailed check,$63.61
8e6dbcb8a3461e581f3859d45d8cb900814b396f76566d227c2d668e30c62828,Male,1,No,Yes,17,Yes,No,Fiber optic,No,No,Credit card (automatic),$1684.06
6d0ae6d0fcd01bc8ab3fd34e8090e9c27031b52f68f6169a7e963915d31f3d17,Male,1,Yes,Yes,19,Yes,No,Fiber optic,No,Yes,Bank transfer (automatic),$584.96
bd64e1346049830018c72cd3623c277fc5095c34bbb07d567628ee499853d0fc,Female,1,Yes,No,61,Yes,Yes,DSL,No,No,Mailed check,$1676.82
9087bff4ee5a4c50553a8a9096963d8d75dea9601fee74de289bbf21bcc25608,Female,1,No,Yes,39,Yes,No,Fiber optic,No,No,Bank transfer (automatic),$957.11
a07e64a2cea4932cd9ed92492b633aaa2f8a350342dfe151bdd9b2ec3bef4277,Male,1,No,No,38,Yes,Yes,No,No,No,Electronic check,$365.79
9250b95a524a0cd083567198c57262cfd96c230572f8a1c9c953099dfaad2534,Male,0,No,Yes,51,No,No,Fiber optic,Yes,No,Mailed check,$1603.74
1aa219431528a059b7f0d8ec0c7d2a6dcc0f0f659a642adc4fc1ebbd907bf983,Female,0,Yes,Yes,31,No,Yes,DSL,No,Yes,Electronic check,$754.22
5fff864d27239fa252f76a884f2d427362b8e758d654db16a80d4136a1dca2d2,Male,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Electronic check,$1415.46
d2cc2cd378a0cbf24293e9059fff3a2435ec802d01893fc38edf444fb9f4decc,Female,1,Yes,Yes,26,Yes,No,Fiber optic,No,No,Electronic check,$1674.46
a0d9819c456947674a4e0356dbc93efd2ca257a164b5aedb6b8430dfa8ac15aa,Female,0,Yes,No,51,No,No,DSL,Yes,Yes,Mailed check,$1925.97
efc85be4eef3fca270bccd6d983751efac18a1d35ac94744e16e67ffe704a496,Female,1,Yes,No,62,No,Yes,DSL,No,Yes,Electronic check,$171.63
df979f8f4738e382b5e7c616a20b341ca41cece8dce7532c2c50490109bf43f0,Female,1,No,No,62,No,No,No,No,Yes,Credit card (automatic),$16.77
f11ca4a63fad285451b6245c77b897f6f51359fae5f5cc4e1480cd48ff6515b2,Male,0,Yes,No,16,Yes,Yes,DSL,No,Yes,Credit card (automatic),$1096.85
40771a76e8746afe558b09bacb9191e701500b91ebd112cd527a3183341657c0,Male,0,Yes,Yes,48,No,No,DSL,No,No,Electronic check,$528.48
2021dc8bd93e4492bf258d9d18eabf53579b19c8c97bbcebaf0619d9eba587cb,Female,0,No,No,22,No,No,Fiber optic,No,Yes,Bank transfer (automatic),$938.2
a3d951e968e6ca5ee3af64eab235842c06af694b9943eea7fc81eacd738e7224,Female,1,Yes,No,71,Yes,No,No,Yes,Yes,Electronic check,$145.32
82f54bb9c586553406380714d8c880314b1f98da9a2c167f1072d0ec5493337d,Female,1,Yes,No,12,Yes,Yes,DSL,No,No,Electronic check,$1003.18
4e016e8932eedbdd78d0bffc8651270ae3743d3627a704c54c98a42a4bc081e1,Female,0,Yes,Yes,22,No,Yes,Fiber optic,No,Yes,Bank transfer (automatic),$249.71
0a6b81782b5c6d04236250f24ed2b3a27c3afd1a80371ea238ba029cbe5aca0d,Female,0,No,No,56,Yes,No,Fiber optic,Yes,Yes,Mailed check,$1677.18
7b2e7211fb4f4d8352c9215c591252344775c56d58b9a5ff88bda8358628ec4e,Male,1,Yes,No,61,No,Yes,Fiber optic,No,Yes,Mailed check,$1518.97
ce121073a5210988d0d44892ed9597a853b6f7384ef3887c0c4c229dbabb4691,Male,0,No,Yes,53,No,No,Fiber optic,No,No,Electronic check,$148.15
a073f12ea698964c47150c2b8f5fa937c639bdc54e223aef67d9fa65b7b2fa60,Male,1,No,Yes,19,Yes,Yes,Fiber optic,No,Yes,Credit card (automatic),$1672.7
3da16474e33b330b71e5b562cfcf7939bde3c12a08b7465fc31382a355ab2878,Male,1,Yes,No,51,Yes,No,Fiber optic,No,Yes,Credit card (automatic),$649.92
9b3cea3bd8789ba47cc969bff5914da7ebac8e0052e282917299814a53a7dfdb,Female,0,Yes,No,22,No,Yes,DSL,No,No,Credit card (automatic),$705.72
5a48eed290f62c93553855c36c964e1ef16603d23dcce371a1b2ce9a3857d0e1,Female,0,Yes,Yes,34,Yes,Yes,No,Yes,Yes,Electronic check,$359.61
a2541e84e912f4f5dd32ce131abdb6b1fdc9cf315790f10c90e299cab67daa47,Female,1,Yes,No,66,Yes,Yes,No,No,No,Credit card (automatic),$1670.61
c333a75353784177f2394d1c4994cc98ff751dad713b4b75ea5a05506e5802cc,Female,0,No,Yes,33,Yes,Yes,Fiber optic,Yes,No,Credit card (automatic),$809.41
ae5ca0b50c33c0b9a0dfd975f7b19efd032b0af39ed00f5bc03cc00ddba651e6,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,Mailed check,$97.67
2668b2960fc61e79a96fd3136880207b7af931ac3721c457d5937a2ce97ace8e,Male,0,No,No,45,Yes,Yes,No,No,Yes,Electronic check,$1932.5
ec23bffbd8305b03c563a7474c48f21041389bea2837802eb9fd957cc4a0e2bb,Female,0,No,No,44,Yes,No,DSL,Yes,Yes,Mailed check,$511.77
0ee95e1b4aa2f4842c6255969ad07ea6b21abd86528bfdf488c728960e3f63ef,Male,1,No,No,18,Yes,No,Fiber optic,No,Yes,Bank transfer (automatic),$1872.35
4d51741118d90fac5f47a029e8ce64c09bd7df8941d9f182ecdb2efdabc67b8a,Male,1,No,No,14,No,Yes,No,No,Yes,Mailed check,$602.48
28742531f88cae251171e0ebd4ff582684137116a6b3bd72cd3768e9b388e708,Male,1,No,Yes,65,Yes,No,No,Yes,Yes,Electronic check,$1662.85
e172e24d3024bb7c229c66312fe18a56c169c8da74e48c666e1590141cec58e5,Male,1,Yes,Yes,38,No,Yes,Fiber optic,No,No,Credit card (automatic),$1328.44
770e6f5e2f55c90afb8f6ea327562e98731b4f680f7628ea13f12bbd2b82753e,Female,0,No,No,17,Yes,No,No,No,No,Electronic check,$1722.57
6db12d3deff9081b3585a3a81238b26693deb28b8553eba473146505e5301c50,Male,0,No,No,69,No,No,DSL,Yes,No,Mailed check,$1952.24
7929065522441d4053cba7ebffb2d224585a110b13840ff69cf0e89b725af9e7,Male,1,Yes,No,58,Yes,No,No,Yes,No,Electronic check,$1742.97
10f6b6ad5e069f3b97acb8979dc276b9a1c04beb48dd9fa7c8169a142879474a,Male,1,Yes,Yes,31,No,No,Fiber optic,No,Yes,Electronic check,$807.33
6bcc05d40b1752992b7142914608fbac9adb28af8ca29b7d14b1e46428be693e,Female,0,No,Yes,20,Yes,Yes,Fiber optic,No,No,Mailed check,$1629.01
48be9979594810ed8c4e8d841c941d2602f2b01bfb3688e696d07db805f87452,Female,1,No,Yes,39,No,No,No,No,No,Mailed check,$1423.3
93de0089bfe55e8e2af2cdc3cfad5280486b63c0bbc8bcf7e069bed9e084ac7a,Female,1,Yes,Yes,26,Yes,No,No,Yes,Yes,Bank transfer (automatic),$123.21
23adf0dede5322e64b4276608273a706aaa6906a48b0824610772696cb3cce0e,Male,0,No,Yes,1,Yes,No,Fiber optic,Yes,No,Bank transfer (automatic),$1859.52
323faa6557b960f1c45a8834efdb6c26ad600886539eddaf1f8cbe6f908d267e,Male,1,Yes,Yes,38,No,Yes,DSL,No,Yes,Mailed check,$931.92
0e1bc0975d84289470a9287ed395c5afa892d5e12632adf2db7ab2ba5e855e45,Female,0,Yes,Yes,55,No,No,No,No,Yes,Electronic check,$268.9
d6861565a3d4e63d2b5bab69bf5bb8c0011980377f855c94ac2798ac7919b5f6,Male,0,No,Yes,12,Yes,Yes,DSL,No,Yes,Mailed check,$850.76
158f3b1a355d5f64c77a37e81e48dc47b2f2c4d534422c00e28b54af25c4d622,Female,1,Yes,No,55,No,Yes,DSL,Yes,No,Credit card (automatic),$1206.28
60d6e8f7ae7a64bf1f0f75076e83e2af49a3bb5b5683b922b3518d0d56e90924,Female,0,No,Yes,65,No,No,Fiber optic,Yes,No,Bank transfer (automatic),$1145.89
19d62f0f54e0697f2532ba0897789728805b4cb6bafb4e212d268a54058440af,Male,1,No,Yes,55,Yes,Yes,Fiber optic,Yes,No,Credit card (automatic),$1149.59
7e3db2c53a88a81408d72790cd323f8a8a27fafe588c2fab87e4a4d3f437228c,Male,0,No,Yes,27,No,No,Fiber optic,No,No,Electronic check,$511.68
46ddd8196f72b3e629511ce5c746aaaa82d53df3f9a3e8831d653bbb04ccf13e,Male,1,Yes,Yes,63,Yes,No,DSL,No,No,Credit card (automatic),$1265.4
bb06af3e662eb74169bb39c46ccf27d621d0a060b4932288d7a7210da4b58b67,Male,1,No,No,70,No,No,Fiber optic,No,No,Mailed check,$1814.83
322ac9c5f39fcb8a5cf2d3ad558913ad6b056d8093c50704dda0215ee11c2a3a,Female,1,Yes,Yes,63,Yes,No,Fiber optic,Yes,Yes,Mailed check,$777.33
1be8c0f146e05ecac0004f32da7d28bd6a4519d9e42570387a7e70af87d4ec46,Female,0,No,No,55,No,No,DSL,No,Yes,Mailed check,$1261.16
23e3ca332c61648a9e8ebb917ceb2f63bc45b7b33b4769b05dd86b028d56c63c,Female,0,No,No,40,Yes,No,DSL,Yes,No,Credit card (automatic),$487.97
4f4532d3e566afc790a3ebe4056fabedea24a9cf94bd23b18d4593b858f0a1a8,Female,1,Yes,No,40,Yes,No,DSL,No,No,Credit card (automatic),$96.56
e0c7bfa5b8e4ae0cecfc1f14093a71e05c27abd93a3850fc35f008c3baf866b4,Female,0,No,Yes,3,No,Yes,DSL,Yes,Yes,Credit card (automatic),$1171.46
2d87bf8c9d80ac79caa5553efc2ace391aebed8c986b665ddbbef87ad8a6f6cf,Male,1,No,Yes,56,No,Yes,No,No,Yes,Mailed check,$95.1
67be10d98e9ab6d770578f47763baa3bec8e6b3ce68f323cafe00a65ffa43f0d,Female,1,Yes,Yes,29,Yes,No,Fiber optic,No,Yes,Mailed check,$1447.17
61f5869c42cc56c113f931c7ed19126205121938aaa9ccede69b20ec83a300e1,Female,0,Yes,No,45,Yes,No,No,Yes,No,Mailed check,$1340.71
45553cb1d7ff20a12ab1cb54e5f5f4d625f27ec5f13be96ebf4912745d217258,Female,1,Yes,No,55,No,Yes,DSL,No,No,Credit card (automatic),$738.65
78964ea28e651262ded2292b95a5b4559f6a653e3a376e6ff85cc72a7a668909,Male,0,No,No,30,No,No,DSL,Yes,No,Credit card (automatic),$822.58
35d5aa731b1e6a3a5289b288e3913427c85ebe2e937ff61273da39d601af2f1f,Male,1,Yes,No,6,No,Yes,DSL,No,Yes,Electronic check,$1835.52
8e5fabc4550b9c8521b119ede0270237fd4891a697330a2ef5fdea4dde53bf13,Male,0,Yes,Yes,53,No,Yes,DSL,No,No,Bank transfer (automatic),$26.27
fd945d13065fc7072c851fb5a0c86b8752e6a626ccdb3f32c77fc468bff0a61b,Male,1,No,Yes,7,No,No,DSL,No,No,Mailed check,$1126.61
8202c37e994f4722947e63d7fa9193fc924fe0d3ea11f7fba2fbf11ef6bab963,Female,1,Yes,Yes,54,No,No,Fiber optic,Yes,No,Credit card (automatic),$1846.72
f16e7eb58b271225de2305e36a2cd2efca49d79d5f71b77868abebb89aa9647b,Female,0,No,No,68,Yes,Yes,No,No,No,Bank transfer (automatic),$1827.97
c05562111bb2b94ae2eebdbb85e408884622fffd762a7e132198b960d2ad4d17,Male,1,No,No,43,No,Yes,No,Yes,No,Credit card (automatic),$1169.31
47c04d7995ba767c5024eee3ade65a7aab34ac951c17a3e4265a4a5602e18592,Male,1,Yes,Yes,12,No,No,Fiber optic,No,No,Credit card (automatic),$762.46
417e475bb4d90f19fd5926792542577fd064a9fbcb719aeb01a711cc45ce7c43,Female,0,No,Yes,19,No,No,Fiber optic,No,Yes,Mailed check,$197.81
29923c8dc8abaca7ea7e4a08adefe252c74784a33ea0544a105c58dbb6c78607,Female,1,Yes,No,31,No,Yes,Fiber optic,Yes,No,Bank transfer (automatic),$347.57
bfaa492bc1eb6c25c1e676ff0f4bab292e725a5cc3290f0a6d58750439d12f10,Male,0,Yes,Yes,59,Yes,Yes,No,No,Yes,Credit card (automatic),$1359.35
c66f1f34f49381e467d3abd43c77947f5d1dd362fd0eec6c2c1f27233ae9adf9,Male,1,Yes,Yes,49,Yes,Yes,No,No,Yes,Bank transfer (automatic),$33.27
caa6a0f78b21879ac0cd9221fbf8a4ca335eb29e1f516cc201dffa3d96955817,Male,0,Yes,No,26,Yes,No,DSL,Yes,Yes,Bank transfer (automatic),$1766.97
7d608decaea5ec08bd4141d4d81c51ee8703223bf27bb89239d7e6d9c92493ef,Male,1,No,No,24,Yes,No,No,Yes,No,Mailed check,$1175.87
5395e1ae8455cd547ea5604debe13e62a1407ce44e55ddf7dc2afd3c221b364e,Female,1,No,No,51,No,No,No,No,No,Bank transfer (automatic),$90.29
a754049ffb01baaea795203c823895120373619b79ac87fee9351ad3dea41064,Female,1,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Electronic check,$479.53
ef0b489c33b4d90ab51c5c32a89ac60f0e85fc69297a117b279df272d19675d0,Female,0,Yes,No,20,No,Yes,No,Yes,No,Electronic check,$1188.4
c6637ffab46701f1f145156dafcd21176a85a95c0f5ab71eecb03d15899efd05,Male,0,No,Yes,17,No,No,DSL,No,Yes,Mailed check,$71.2
a3f0ac6f4436d7e6757a4e990486299f1a37db9a2de46df297fb2a24f2e9d5d8,Male,0,Yes,Yes,38,Yes,Yes,No,Yes,No,Mailed check,$1559.97
db5989a78dd31d0ccfe36eb3c60d8b98150ddbd8a7ae6edb927eb821c8d81284,Female,0,No,No,14,Yes,Yes,Fiber optic,Yes,Yes,Electronic check,$1839.84
99dbbc4aad5da980a3b5035ff28d2e9f828d973cf7be91cdf3b6886741879371,Female,1,Yes,Yes,52,No,Yes,Fiber optic,No,No,Mailed check,$1922.44
c60e2531069d760043cbb36969aeb5cb24f86fd779483a370ce2af110e6b6a4b,Female,1,No,No,37,Yes,Yes,DSL,Yes,No,Bank transfer (automatic),$1467.32
dfaab096bd21200516e6780b2dd4c5dbff2f8f1172b9dfc3741331d2fe6af997,Female,0,No,No,47,Yes,Yes,DSL,Yes,Yes,Credit card (automatic),$1713.65
79182cdeea49c82f3d64f1c55567cecce87ad0e6cb08d35d6eb39a107879be8b,Male,0,No,Yes,51,No,No,No,No,Yes,Mailed check,$1221.41
3b063d4c746d45e954242fdbf617d02faa99779e9cafec7030446f7d19e92503,Female,0,Yes,Yes,71,No,No,DSL,No,Yes,Electronic check,$917.09
344ddf4c03d6a99939c7705b7e98bd2f31b8437fc80576bdad2fdd3d0aff0ed0,Female,1,Yes,No,27,No,No,DSL,Yes,No,Credit card (automatic),$1426.27
d7cee86db1db18fe93e067b9519cca02a3aee1be78423a3a2e1f4c9dbe6938cc,Female,0,Yes,No,15,No,No,Fiber optic,No,Yes,Bank transfer (automatic),$448.36
8a15fadc48d9f05e22123427d4564f5ca35293abfc1a5afdbcdfd8cb50353ad2,Female,0,Yes,No,15,No,No,Fiber optic,Yes,Yes,Credit card (automatic),$219.57
68732e61c9a20e1c9ae05bc99a950847d3731293978ae442fe50323044c6a095,Female,1,Yes,No,34,Yes,Yes,No,Yes,Yes,Electronic check,$1523.7
f5884b3c1784c8860e9aa1092480c9a025317f251a989f359b9091ae63e40273,Female,1,No,No,16,No,Yes,No,Yes,No,Credit card (automatic),$1916.37
64373b8be1b419b256e9af287df794cd3e6319662c21cf8136e93c5006e42fa9,Female,0,No,No,72,No,Yes,No,Yes,Yes,Electronic check,$1154.96
5bac544801aae74006c17fb7a33662d7aace0eec80b8cfbf45c4592182396ff3,Male,1,No,Yes,51,No,No,No,No,Yes,Mailed check,$965.08
749fea29244990c5d170271c9174c55897b02f743c80eeb56c41416049d1e5bb,Male,0,No,Yes,11,Yes,Yes,Fiber optic,No,No,Mailed check,$1068.81
e86d40bcfa645d4ddf651e9ff464144243505d98b94f25810d0879adca55cc17,Male,1,No,Yes,47,No,Yes,No,Yes,Yes,Electronic check,$956.93
a8d248c5eda6fa32253b67ea3613fd9e74ce099bc701e807c6d8fbd714e6b040,Male,0,No,Yes,21,No,Yes,No,No,Yes,Mailed check,$884.4
95f180e417e425f00e97c5a95bfe534c0b1c90d9d8115c9acad2c04c8d6cb246,Female,0,No,No,48,Yes,No,DSL,Yes,Yes,Bank transfer (automatic),$1894.07
f6eae85999665a143e89b2a330cafccf5a8228a57af08ab5a92e7af4a0a470d5,Male,0,Yes,Yes,51,No,Yes,No,Yes,No,Credit card (automatic),$959.53
ada4f0b8bc65ecbaf7ad150371a2b9c288115181d0e560ab73dddbb2bfb9c1de,Male,0,No,Yes,0,No,Yes,DSL,No,Yes,Electronic check,$162.2
d0541665ae524cf19488eba81b94b2b2985b35b52e90f4c0ca90ba0a1cbc99a9,Female,1,Yes,No,65,No,No,Fiber optic,No,Yes,Electronic check,$1531.03
65829150613b3df4ef23fa3d439a843eb556a53ee69a6d03b65870ba1796731d,Female,1,No,Yes,63,Yes,No,No,Yes,Yes,Electronic check,$783.12
7c9b3e0182d17e9536091cf9f8323418fef7684a4c137feef9825e16a2b19da1,Male,1,No,No,7,Yes,Yes,DSL,No,Yes,Bank transfer (automatic),$1421.39
a91612704c1770a3bd00af0dd9cd3a0b06da2e78cea7f0db9bb27e8618e73978,Male,1,Yes,No,24,No,No,No,Yes,Yes,Bank transfer (automatic),$1159.14
f22be6c15a5358aff79ed6e1aa62908339a08fc7c05b104636a5526fb9381039,Female,0,No,No,65,No,Yes,DSL,No,Yes,Bank transfer (automatic),$1426.36
b1c04228b4390d096a51a514158dc78610e57887c529ffb1a155506494173014,Male,0,Yes,No,72,No,No,No,No,Yes,Electronic check,$123.99
5c97197b404962d412ef9f17829c4948577353989fd394f495a7be19af201258,Female,1,No,No,72,Yes,Yes,Fiber optic,Yes,No,Bank transfer (automatic),$67.75
cf46eed0371a59efdb771a028fc3c507938b2fa2502d76d73d661cffa845241a,Female,1,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,Mailed check,$757.08
84961ee29c5440775f2f49d7743385593b3c018b544219640b27bac230078214,Female,1,No,Yes,50,Yes,No,DSL,No,No,Credit card (automatic),$1386.33
ed16d272044ed81f103f4849fb81cd58b9c0b5452fd740c439f85a7126d58bf0,Female,1,Yes,Yes,52,Yes,No,DSL,Yes,Yes,Mailed check,$447.37
dbc6b4b4035c531eb37f869dabb3433f4318f8136b2b7d0123e2212a6796e0b7,Male,1,Yes,No,14,Yes,No,Fiber optic,Yes,No,Mailed check,$866.8
a7452d4e5f24e5a9623b8cc1f839c166e6650769a42c0266268f2dd77a6aa158,Female,0,No,Yes,49,Yes,No,No,Yes,Yes,Bank transfer (automatic),$1961.62
1d10cfa4a998611c236404e1649c24192e43565df01fa559303d6ca6d887226b,Female,0,No,Yes,70,No,Yes,DSL,Yes,Yes,Electronic check,$429.75
cf5df267131383187bdb3d2c59a8718e37ac3103ae6612e9ee5fd113a75116e9,Male,0,Yes,Yes,37,Yes,No,Fiber optic,Yes,Yes,Mailed check,$1695.89
f2bcaa0d3ebca0432dff4b25e8f68e52a43d11355c016f8a7f324f0b27ff87d1,Female,1,No,Yes,39,No,Yes,DSL,Yes,No,Credit card (automatic),$1650.92
